	Age	Cell_Line	Treatment	StopReason	G1S_Age_1	G1S_Age_2	CloneID	TrackID	Generation	TP53
639	6.87500000e-01	T47D	control	Division	3.52419355e-01	       NaN	8.00000000e+00	1.00000000e+00	0.00000000e+00	mut
640	1.27083333e+00	T47D	control	Division	8.68327573e-01	       NaN	8.00000000e+00	2.00000000e+00	1.00000000e+00	mut
641	1.18750000e+00	T47D	control	Division	7.68097158e-01	       NaN	8.00000000e+00	3.00000000e+00	1.00000000e+00	mut
642	9.58333333e-01	T47D	control	Division	5.77188940e-01	       NaN	9.00000000e+00	1.00000000e+00	0.00000000e+00	mut
643	1.44791667e+00	T47D	control	Division	1.12387673e+00	       NaN	9.00000000e+00	2.00000000e+00	1.00000000e+00	mut
644	1.57291667e+00	T47D	control	Division	1.23908410e+00	       NaN	9.00000000e+00	3.00000000e+00	1.00000000e+00	mut
645	2.96875000e+00	T47D	control	Endomitosis	5.35714286e-01	2.66474654e+00	1.00000000e+01	1.00000000e+00	0.00000000e+00	mut
646	3.54166667e-01	T47D	control	Division	       NaN	       NaN	1.10000000e+01	1.00000000e+00	0.00000000e+00	mut
647	1.32291667e+00	T47D	control	Division	9.65370584e-01	       NaN	1.10000000e+01	2.00000000e+00	1.00000000e+00	mut
648	1.62500000e+00	T47D	control	Division	1.38610791e+00	       NaN	1.10000000e+01	3.00000000e+00	1.00000000e+00	mut
649	2.60416667e-01	T47D	control	Division	       NaN	       NaN	1.20000000e+01	1.00000000e+00	0.00000000e+00	mut
650	2.69791667e+00	T47D	control	Not complete	1.00451229e+00	       NaN	1.20000000e+01	2.00000000e+00	1.00000000e+00	mut
651	1.26041667e+00	T47D	control	Division	8.67415515e-01	       NaN	1.20000000e+01	3.00000000e+00	1.00000000e+00	mut
652	1.38541667e+00	T47D	control	Division	6.37672811e-01	       NaN	1.30000000e+01	1.00000000e+00	0.00000000e+00	mut
653	1.58333333e+00	T47D	control	Not complete	       NaN	       NaN	1.30000000e+01	2.00000000e+00	1.00000000e+00	mut
654	1.58333333e+00	T47D	control	Not complete	       NaN	       NaN	1.30000000e+01	3.00000000e+00	1.00000000e+00	mut
655	1.05208333e+00	T47D	control	Division	3.33179723e-01	       NaN	1.40000000e+01	1.00000000e+00	0.00000000e+00	mut
656	1.66666667e+00	T47D	control	Division	1.19786866e+00	       NaN	1.40000000e+01	2.00000000e+00	1.00000000e+00	mut
657	1.78125000e+00	T47D	control	Division	1.29003456e+00	       NaN	1.40000000e+01	3.00000000e+00	1.00000000e+00	mut
658	1.23958333e+00	T47D	control	Division	       NaN	       NaN	1.50000000e+01	1.00000000e+00	0.00000000e+00	mut
659	1.70833333e+00	T47D	control	Not complete	       NaN	       NaN	1.50000000e+01	2.00000000e+00	1.00000000e+00	mut
660	1.70833333e+00	T47D	control	Not complete	1.47304147e+00	       NaN	1.50000000e+01	3.00000000e+00	1.00000000e+00	mut
661	9.37500000e-02	T47D	control	Division	       NaN	       NaN	1.60000000e+01	1.00000000e+00	0.00000000e+00	mut
662	1.10416667e+00	T47D	control	Division	5.12768817e-01	       NaN	1.60000000e+01	2.00000000e+00	1.00000000e+00	mut
663	9.68750000e-01	T47D	control	Division	6.00672043e-01	       NaN	1.60000000e+01	3.00000000e+00	1.00000000e+00	mut
664	1.31250000e+00	T47D	control	Division	       NaN	       NaN	1.70000000e+01	1.00000000e+00	0.00000000e+00	mut
665	1.64583333e+00	T47D	control	Not complete	1.63053955e+00	       NaN	1.70000000e+01	2.00000000e+00	1.00000000e+00	mut
666	1.64583333e+00	T47D	control	Not complete	1.63053955e+00	       NaN	1.70000000e+01	3.00000000e+00	1.00000000e+00	mut
667	8.64583333e-01	T47D	control	Division	5.26497696e-01	       NaN	1.80000000e+01	1.00000000e+00	0.00000000e+00	mut
668	1.84375000e+00	T47D	control	Division	1.46647465e+00	       NaN	1.80000000e+01	2.00000000e+00	1.00000000e+00	mut
669	1.89583333e+00	T47D	control	Division	1.56324885e+00	       NaN	1.80000000e+01	3.00000000e+00	1.00000000e+00	mut
670	8.64583333e-01	T47D	control	Division	5.03456221e-01	       NaN	1.90000000e+01	1.00000000e+00	0.00000000e+00	mut
671	1.26041667e+00	T47D	control	Division	9.70161290e-01	       NaN	1.90000000e+01	2.00000000e+00	1.00000000e+00	mut
672	1.31250000e+00	T47D	control	Division	8.85368664e-01	       NaN	1.90000000e+01	3.00000000e+00	1.00000000e+00	mut
673	1.57291667e+00	T47D	control	Division	1.29585253e+00	       NaN	2.00000000e+01	1.00000000e+00	0.00000000e+00	mut
674	1.38541667e+00	T47D	control	Not complete	1.30779570e+00	       NaN	2.00000000e+01	2.00000000e+00	1.00000000e+00	mut
675	1.38541667e+00	T47D	control	Not complete	       NaN	       NaN	2.00000000e+01	3.00000000e+00	1.00000000e+00	mut
676	1.88541667e+00	T47D	control	Division	1.65668203e+00	       NaN	2.10000000e+01	1.00000000e+00	0.00000000e+00	mut
677	1.07291667e+00	T47D	control	Not complete	       NaN	       NaN	2.10000000e+01	2.00000000e+00	1.00000000e+00	mut
678	1.07291667e+00	T47D	control	Not complete	       NaN	       NaN	2.10000000e+01	3.00000000e+00	1.00000000e+00	mut
679	1.18750000e+00	T47D	control	Division	6.70506912e-01	       NaN	2.20000000e+01	1.00000000e+00	0.00000000e+00	mut
680	1.77083333e+00	T47D	control	Not complete	1.50945661e+00	       NaN	2.20000000e+01	2.00000000e+00	1.00000000e+00	mut
681	1.77083333e+00	T47D	control	Not complete	1.48641513e+00	       NaN	2.20000000e+01	3.00000000e+00	1.00000000e+00	mut
682	2.29166667e-01	T47D	control	Division	       NaN	       NaN	2.30000000e+01	1.00000000e+00	0.00000000e+00	mut
683	2.96875000e+00	T47D	control	Not complete	       NaN	       NaN	2.40000000e+01	1.00000000e+00	0.00000000e+00	mut
684	2.96875000e+00	T47D	control	Not complete	       NaN	       NaN	2.50000000e+01	1.00000000e+00	0.00000000e+00	mut
685	7.18750000e-01	T47D	control	Lost cell	5.98271889e-01	       NaN	2.60000000e+01	1.00000000e+00	0.00000000e+00	mut
686	5.93750000e-01	T47D	control	Lost cell	       NaN	       NaN	2.70000000e+01	1.00000000e+00	0.00000000e+00	mut
687	1.40625000e+00	T47D	control	Division	       NaN	       NaN	2.80000000e+01	1.00000000e+00	0.00000000e+00	mut
688	1.55208333e+00	T47D	control	Not complete	       NaN	       NaN	2.80000000e+01	2.00000000e+00	1.00000000e+00	mut
689	1.55208333e+00	T47D	control	Not complete	       NaN	       NaN	2.80000000e+01	3.00000000e+00	1.00000000e+00	mut
690	1.11458333e+00	T47D	control	Division	7.78341014e-01	       NaN	2.90000000e+01	1.00000000e+00	0.00000000e+00	mut
691	1.84375000e+00	T47D	control	Not complete	1.80817972e+00	       NaN	2.90000000e+01	2.00000000e+00	1.00000000e+00	mut
692	1.62500000e+00	T47D	control	Division	1.62384793e+00	       NaN	2.90000000e+01	3.00000000e+00	1.00000000e+00	mut
693	1.17708333e+00	T47D	control	Division	       NaN	       NaN	3.00000000e+01	1.00000000e+00	0.00000000e+00	mut
694	1.78125000e+00	T47D	control	Not complete	       NaN	       NaN	3.00000000e+01	2.00000000e+00	1.00000000e+00	mut
695	1.78125000e+00	T47D	control	Not complete	       NaN	       NaN	3.00000000e+01	3.00000000e+00	1.00000000e+00	mut
696	1.21875000e+00	T47D	control	Division	1.03859447e+00	       NaN	3.10000000e+01	1.00000000e+00	0.00000000e+00	mut
697	1.51041667e+00	T47D	control	Division	1.27774578e+00	       NaN	3.10000000e+01	2.00000000e+00	1.00000000e+00	mut
698	1.23958333e+00	T47D	control	Division	9.12768817e-01	       NaN	3.10000000e+01	3.00000000e+00	1.00000000e+00	mut
699	1.32291667e+00	T47D	control	Division	1.07661290e+00	       NaN	3.20000000e+01	1.00000000e+00	0.00000000e+00	mut
700	1.33333333e+00	T47D	control	Division	1.09984639e+00	       NaN	3.20000000e+01	2.00000000e+00	1.00000000e+00	mut
701	1.63541667e+00	T47D	control	Not complete	       NaN	       NaN	3.20000000e+01	3.00000000e+00	1.00000000e+00	mut
702	1.66666667e-01	T47D	control	Division	       NaN	       NaN	3.30000000e+01	1.00000000e+00	0.00000000e+00	mut
703	1.96875000e+00	T47D	control	Division	1.72671851e+00	       NaN	3.30000000e+01	2.00000000e+00	1.00000000e+00	mut
704	1.66666667e+00	T47D	control	Division	1.29526690e+00	       NaN	3.30000000e+01	3.00000000e+00	1.00000000e+00	mut
705	3.54166667e-01	T47D	control	Division	       NaN	       NaN	3.40000000e+01	1.00000000e+00	0.00000000e+00	mut
706	1.59375000e+00	T47D	control	Division	1.16030146e+00	       NaN	3.40000000e+01	2.00000000e+00	1.00000000e+00	mut
707	1.15625000e+00	T47D	control	Division	7.33112519e-01	       NaN	3.40000000e+01	3.00000000e+00	1.00000000e+00	mut
708	2.96875000e+00	T47D	control	Not complete	       NaN	       NaN	3.50000000e+01	1.00000000e+00	0.00000000e+00	mut
709	6.25000000e-02	T47D	control	Division	       NaN	       NaN	3.60000000e+01	1.00000000e+00	0.00000000e+00	mut
710	2.89583333e+00	T47D	control	Not complete	6.77083333e-01	       NaN	3.60000000e+01	2.00000000e+00	1.00000000e+00	mut
711	1.60416667e+00	T47D	control	Division	8.74087942e-01	       NaN	3.60000000e+01	3.00000000e+00	1.00000000e+00	mut
712	2.54166667e+00	T47D	control	Endomitosis	2.15322581e-01	       NaN	3.70000000e+01	1.00000000e+00	0.00000000e+00	mut
713	7.29166666e-02	T47D	control	Endomitosis	       NaN	       NaN	3.80000000e+01	1.00000000e+00	0.00000000e+00	mut
714	1.60416667e+00	T47D	control	Division	1.22772657e+00	       NaN	3.80000000e+01	2.00000000e+00	1.00000000e+00	mut
715	1.47916667e+00	T47D	control	Division	1.28256528e+00	       NaN	3.80000000e+01	3.00000000e+00	1.00000000e+00	mut
716	9.16666667e-01	T47D	control	Division	6.23271889e-01	       NaN	3.90000000e+01	1.00000000e+00	0.00000000e+00	mut
717	1.28125000e+00	T47D	control	Division	9.80750768e-01	       NaN	3.90000000e+01	2.00000000e+00	1.00000000e+00	mut
718	1.32291667e+00	T47D	control	Division	1.12084293e+00	       NaN	3.90000000e+01	3.00000000e+00	1.00000000e+00	mut
719	1.04166667e+00	T47D	control	Division	7.06451613e-01	       NaN	4.00000000e+01	1.00000000e+00	0.00000000e+00	mut
720	1.91666667e+00	T47D	control	Division	1.73823925e+00	       NaN	4.00000000e+01	2.00000000e+00	1.00000000e+00	mut
721	1.46875000e+00	T47D	control	Division	1.24376920e+00	       NaN	4.00000000e+01	3.00000000e+00	1.00000000e+00	mut
722	9.37500000e-01	T47D	control	Division	6.46313364e-01	       NaN	4.10000000e+01	1.00000000e+00	0.00000000e+00	mut
723	7.60416667e-01	T47D	control	Division	4.97014209e-01	       NaN	4.10000000e+01	2.00000000e+00	1.00000000e+00	mut
724	8.22916667e-01	T47D	control	Division	5.31576421e-01	       NaN	4.10000000e+01	3.00000000e+00	1.00000000e+00	mut
725	1.20833333e+00	T47D	control	Division	9.41820277e-01	       NaN	4.20000000e+01	1.00000000e+00	0.00000000e+00	mut
726	1.75000000e+00	T47D	control	Not complete	1.09876152e+00	       NaN	4.20000000e+01	2.00000000e+00	1.00000000e+00	mut
727	1.03125000e+00	T47D	control	Division	7.34706221e-01	       NaN	4.20000000e+01	3.00000000e+00	1.00000000e+00	mut
728	1.04166666e-02	T47D	control	Division	       NaN	       NaN	4.30000000e+01	1.00000000e+00	0.00000000e+00	mut
729	1.05208333e+00	T47D	control	Division	6.91148233e-01	       NaN	4.30000000e+01	2.00000000e+00	1.00000000e+00	mut
730	1.08333333e+00	T47D	control	Division	6.91148233e-01	       NaN	4.30000000e+01	3.00000000e+00	1.00000000e+00	mut
731	2.96875000e+00	T47D	control	Not complete	       NaN	       NaN	4.40000000e+01	1.00000000e+00	0.00000000e+00	mut
732	1.56250000e-01	T47D	control	Division	2.17741936e-02	       NaN	4.50000000e+01	1.00000000e+00	0.00000000e+00	mut
733	1.61458333e+00	T47D	control	Division	1.50844854e+00	       NaN	4.50000000e+01	2.00000000e+00	1.00000000e+00	mut
734	1.46875000e+00	T47D	control	Division	1.43471582e+00	       NaN	4.50000000e+01	3.00000000e+00	1.00000000e+00	mut
735	1.25000000e-01	T47D	control	Division	       NaN	       NaN	4.60000000e+01	1.00000000e+00	0.00000000e+00	mut
736	8.02083333e-01	T47D	control	Division	5.90159370e-01	       NaN	4.60000000e+01	2.00000000e+00	1.00000000e+00	mut
737	7.18750000e-01	T47D	control	Division	5.52486559e-01	       NaN	4.60000000e+01	3.00000000e+00	1.00000000e+00	mut
738	1.37500000e+00	T47D	control	Division	8.58870968e-01	       NaN	4.70000000e+01	1.00000000e+00	0.00000000e+00	mut
739	1.58333333e+00	T47D	control	Not complete	1.20398426e+00	       NaN	4.70000000e+01	2.00000000e+00	1.00000000e+00	mut
740	1.58333333e+00	T47D	control	Not complete	1.24085061e+00	       NaN	4.70000000e+01	3.00000000e+00	1.00000000e+00	mut
741	1.40625000e+00	T47D	control	Apoptosis	8.07027650e-01	       NaN	4.80000000e+01	1.00000000e+00	0.00000000e+00	mut
742	1.17708333e+00	T47D	control	Division	1.02442396e+00	       NaN	4.90000000e+01	1.00000000e+00	0.00000000e+00	mut
743	6.97916667e-01	T47D	control	Division	3.67684332e-01	       NaN	4.90000000e+01	2.00000000e+00	1.00000000e+00	mut
744	6.45833333e-01	T47D	control	Division	3.88421659e-01	       NaN	4.90000000e+01	3.00000000e+00	1.00000000e+00	mut
745	1.30208333e+00	T47D	control	Division	8.31221198e-01	       NaN	5.00000000e+01	1.00000000e+00	0.00000000e+00	mut
746	1.22916667e+00	T47D	control	Division	6.67223502e-01	       NaN	5.00000000e+01	2.00000000e+00	1.00000000e+00	mut
747	1.13541667e+00	T47D	control	Division	6.15610599e-01	       NaN	5.00000000e+01	3.00000000e+00	1.00000000e+00	mut
748	2.96875000e+00	T47D	dox	Not complete	4.49308755e-02	       NaN	1.00000000e+00	1.00000000e+00	0.00000000e+00	mut
749	9.27083333e-01	T47D	dox	Apoptosis	2.40783410e-01	       NaN	2.00000000e+00	1.00000000e+00	0.00000000e+00	mut
750	2.96875000e+00	T47D	dox	Not complete	1.69354839e-01	       NaN	3.00000000e+00	1.00000000e+00	0.00000000e+00	mut
751	2.28125000e+00	T47D	dox	Apoptosis	       NaN	       NaN	4.00000000e+00	1.00000000e+00	0.00000000e+00	mut
752	1.94791667e+00	T47D	dox	Apoptosis	       NaN	       NaN	5.00000000e+00	1.00000000e+00	0.00000000e+00	mut
753	2.96875000e+00	T47D	dox	Not complete	       NaN	       NaN	6.00000000e+00	1.00000000e+00	0.00000000e+00	mut
754	2.68750000e+00	T47D	dox	Apoptosis	6.56682028e-02	       NaN	7.00000000e+00	1.00000000e+00	0.00000000e+00	mut
755	1.89583333e+00	T47D	dox	Apoptosis	1.02649769e-02	       NaN	8.00000000e+00	1.00000000e+00	0.00000000e+00	mut
756	3.12500000e-02	T47D	dox	Division	       NaN	       NaN	9.00000000e+00	1.00000000e+00	0.00000000e+00	mut
757	2.96875000e+00	T47D	dox	Endomitosis	1.00230415e-01	       NaN	1.00000000e+01	1.00000000e+00	0.00000000e+00	mut
758	2.26041667e+00	T47D	dox	Apoptosis	6.62442397e-02	       NaN	1.10000000e+01	1.00000000e+00	0.00000000e+00	mut
759	2.05208333e+00	T47D	dox	Apoptosis	3.25460830e-01	       NaN	1.20000000e+01	1.00000000e+00	0.00000000e+00	mut
760	1.81250000e+00	T47D	dox	Apoptosis	2.55760369e-01	       NaN	1.30000000e+01	1.00000000e+00	0.00000000e+00	mut
761	2.35416667e+00	T47D	dox	Apoptosis	2.79377880e-01	       NaN	1.40000000e+01	1.00000000e+00	0.00000000e+00	mut
762	2.48958333e+00	T47D	dox	Apoptosis	3.36981567e-01	       NaN	1.50000000e+01	1.00000000e+00	0.00000000e+00	mut
763	2.71875000e+00	T47D	dox	Apoptosis	1.32373272e+00	       NaN	1.60000000e+01	1.00000000e+00	0.00000000e+00	mut
764	2.71875000e+00	T47D	dox	Apoptosis	9.64285714e-01	       NaN	1.70000000e+01	1.00000000e+00	0.00000000e+00	mut
765	2.84375000e+00	T47D	dox	Apoptosis	9.64285714e-01	       NaN	1.80000000e+01	1.00000000e+00	0.00000000e+00	mut
766	2.96875000e+00	T47D	dox	Not complete	8.12211982e-01	       NaN	1.90000000e+01	1.00000000e+00	0.00000000e+00	mut
767	2.96875000e+00	T47D	dox	Not complete	1.22695853e+00	       NaN	2.00000000e+01	1.00000000e+00	0.00000000e+00	mut
768	2.91666667e+00	T47D	dox	Apoptosis	6.60138249e-01	       NaN	2.10000000e+01	1.00000000e+00	0.00000000e+00	mut
769	1.97916667e+00	T47D	dox	Apoptosis	5.69124424e-01	       NaN	2.20000000e+01	1.00000000e+00	0.00000000e+00	mut
770	2.96875000e+00	T47D	dox	Not complete	       NaN	       NaN	2.30000000e+01	1.00000000e+00	0.00000000e+00	mut
771	1.19791667e+00	T47D	dox	Apoptosis	7.60368664e-02	       NaN	2.40000000e+01	1.00000000e+00	0.00000000e+00	mut
772	2.96875000e+00	T47D	dox	Not complete	       NaN	       NaN	2.50000000e+01	1.00000000e+00	0.00000000e+00	mut
773	2.96875000e+00	T47D	dox	Not complete	1.42741935e+00	       NaN	2.60000000e+01	1.00000000e+00	0.00000000e+00	mut
774	2.29166667e+00	T47D	dox	Apoptosis	7.51728111e-01	       NaN	2.70000000e+01	1.00000000e+00	0.00000000e+00	mut
775	1.75000000e+00	T47D	dox	Apoptosis	       NaN	       NaN	2.80000000e+01	1.00000000e+00	0.00000000e+00	mut
776	2.96875000e+00	T47D	dox	Endomitosis	       NaN	       NaN	2.90000000e+01	1.00000000e+00	0.00000000e+00	mut
777	2.96875000e+00	T47D	dox	Endomitosis	       NaN	       NaN	3.00000000e+01	1.00000000e+00	0.00000000e+00	mut
778	2.96875000e+00	T47D	dox	Not complete	2.07027650e+00	       NaN	3.10000000e+01	1.00000000e+00	0.00000000e+00	mut
779	2.96875000e+00	T47D	dox	Not complete	2.96198157e+00	       NaN	3.20000000e+01	1.00000000e+00	0.00000000e+00	mut
780	1.98958333e+00	T47D	dox	Apoptosis	5.55299539e-01	       NaN	3.30000000e+01	1.00000000e+00	0.00000000e+00	mut
781	2.96875000e+00	T47D	dox	Not complete	1.68317972e+00	       NaN	3.40000000e+01	1.00000000e+00	0.00000000e+00	mut
782	2.96875000e+00	T47D	dox	Not complete	7.63824885e-01	       NaN	3.50000000e+01	1.00000000e+00	0.00000000e+00	mut
783	2.96875000e+00	T47D	dox	Not complete	3.62903226e-01	       NaN	3.60000000e+01	1.00000000e+00	0.00000000e+00	mut
784	2.09375000e+00	T47D	dox	Apoptosis	       NaN	       NaN	3.70000000e+01	1.00000000e+00	0.00000000e+00	mut
785	2.96875000e+00	T47D	dox	Endomitosis	       NaN	       NaN	3.80000000e+01	1.00000000e+00	0.00000000e+00	mut
786	1.23958333e+00	T47D	dox	Apoptosis	7.34447005e-01	       NaN	3.90000000e+01	1.00000000e+00	0.00000000e+00	mut
787	2.58333333e+00	T47D	dox	Apoptosis	4.38940092e-01	       NaN	4.00000000e+01	1.00000000e+00	0.00000000e+00	mut
788	2.65625000e+00	T47D	dox	Apoptosis	       NaN	       NaN	4.10000000e+01	1.00000000e+00	0.00000000e+00	mut
789	2.73958333e+00	T47D	dox	Apoptosis	4.04377880e-01	       NaN	4.20000000e+01	1.00000000e+00	0.00000000e+00	mut
790	2.81250000e+00	T47D	dox	Apoptosis	3.69815668e-01	       NaN	4.30000000e+01	1.00000000e+00	0.00000000e+00	mut
791	1.75000000e+00	T47D	dox	Not complete	1.02995392e+00	       NaN	4.40000000e+01	1.00000000e+00	0.00000000e+00	mut
792	2.60416667e+00	T47D	dox	Apoptosis	       NaN	       NaN	4.50000000e+01	1.00000000e+00	0.00000000e+00	mut
793	1.56250000e+00	T47D	dox	Apoptosis	5.36405530e-01	       NaN	4.60000000e+01	1.00000000e+00	0.00000000e+00	mut
794	2.35416667e+00	T47D	dox	Apoptosis	       NaN	       NaN	4.70000000e+01	1.00000000e+00	0.00000000e+00	mut
795	2.96875000e+00	T47D	dox	Not complete	1.34447005e+00	       NaN	4.80000000e+01	1.00000000e+00	0.00000000e+00	mut
796	7.18750000e-01	T47D	dox	Apoptosis	       NaN	       NaN	4.90000000e+01	1.00000000e+00	0.00000000e+00	mut
797	2.96875000e+00	T47D	etop	Apoptosis	7.50000000e-01	       NaN	1.00000000e+00	1.00000000e+00	0.00000000e+00	mut
798	2.96875000e+00	T47D	etop	Not complete	2.46428571e+00	       NaN	2.00000000e+00	1.00000000e+00	0.00000000e+00	mut
799	2.96875000e+00	T47D	etop	Not complete	       NaN	       NaN	3.00000000e+00	1.00000000e+00	0.00000000e+00	mut
800	2.96875000e+00	T47D	etop	Not complete	       NaN	       NaN	4.00000000e+00	1.00000000e+00	0.00000000e+00	mut
801	1.57291667e+00	T47D	etop	Apoptosis	3.87096775e-02	       NaN	5.00000000e+00	1.00000000e+00	0.00000000e+00	mut
802	1.42708333e+00	T47D	etop	Apoptosis	4.09562212e-01	       NaN	6.00000000e+00	1.00000000e+00	0.00000000e+00	mut
803	8.64583333e-01	T47D	etop	Apoptosis	5.79493088e-01	       NaN	7.00000000e+00	1.00000000e+00	0.00000000e+00	mut
804	1.97916667e+00	T47D	etop	Apoptosis	7.62672811e-01	       NaN	8.00000000e+00	1.00000000e+00	0.00000000e+00	mut
805	2.96875000e+00	T47D	etop	Not complete	7.15437788e-01	       NaN	9.00000000e+00	1.00000000e+00	0.00000000e+00	mut
806	2.96875000e+00	T47D	etop	Not complete	1.25460829e+00	       NaN	1.00000000e+01	1.00000000e+00	0.00000000e+00	mut
807	2.96875000e+00	T47D	etop	Not complete	1.90437788e+00	       NaN	1.10000000e+01	1.00000000e+00	0.00000000e+00	mut
808	2.50000000e+00	T47D	etop	Apoptosis	1.43721198e+00	       NaN	1.20000000e+01	1.00000000e+00	0.00000000e+00	mut
809	2.48958333e+00	T47D	etop	Apoptosis	       NaN	       NaN	1.30000000e+01	1.00000000e+00	0.00000000e+00	mut
810	5.10416667e-01	T47D	etop	Apoptosis	       NaN	       NaN	1.40000000e+01	1.00000000e+00	0.00000000e+00	mut
811	2.25000000e+00	T47D	etop	Apoptosis	1.21831797e+00	       NaN	1.50000000e+01	1.00000000e+00	0.00000000e+00	mut
812	2.51041667e+00	T47D	etop	Apoptosis	4.59677419e-01	       NaN	1.60000000e+01	1.00000000e+00	0.00000000e+00	mut
813	3.02083333e-01	T47D	etop	Apoptosis	1.00403226e-01	       NaN	1.70000000e+01	1.00000000e+00	0.00000000e+00	mut
814	6.66666667e-01	T47D	etop	Apoptosis	3.73387097e-01	       NaN	1.80000000e+01	1.00000000e+00	0.00000000e+00	mut
815	2.96875000e+00	T47D	etop	Endomitosis	       NaN	       NaN	1.90000000e+01	1.00000000e+00	0.00000000e+00	mut
816	2.65625000e+00	T47D	etop	Apoptosis	2.31566820e-01	       NaN	2.00000000e+01	1.00000000e+00	0.00000000e+00	mut
817	2.96875000e+00	T47D	etop	Not complete	1.27534562e+00	       NaN	2.10000000e+01	1.00000000e+00	0.00000000e+00	mut
818	2.96875000e+00	T47D	etop	Not complete	       NaN	       NaN	2.20000000e+01	1.00000000e+00	0.00000000e+00	mut
819	2.96875000e+00	T47D	etop	Not complete	1.57949309e+00	       NaN	2.30000000e+01	1.00000000e+00	0.00000000e+00	mut
820	2.96875000e+00	T47D	etop	Not complete	1.63479263e+00	       NaN	2.40000000e+01	1.00000000e+00	0.00000000e+00	mut
821	2.55208333e+00	T47D	etop	Apoptosis	       NaN	       NaN	2.50000000e+01	1.00000000e+00	0.00000000e+00	mut
822	2.96875000e+00	T47D	etop	Not complete	1.76267281e-01	       NaN	2.60000000e+01	1.00000000e+00	0.00000000e+00	mut
823	2.76041667e+00	T47D	etop	Apoptosis	2.12557604e+00	       NaN	2.70000000e+01	1.00000000e+00	0.00000000e+00	mut
824	2.76041667e+00	T47D	etop	Apoptosis	2.11866359e+00	       NaN	2.80000000e+01	1.00000000e+00	0.00000000e+00	mut
825	2.96875000e+00	T47D	etop	Not complete	2.94124424e+00	       NaN	2.90000000e+01	1.00000000e+00	0.00000000e+00	mut
826	2.96875000e+00	T47D	etop	Not complete	2.44354839e+00	       NaN	3.00000000e+01	1.00000000e+00	0.00000000e+00	mut
827	2.96875000e+00	T47D	etop	Endomitosis	       NaN	       NaN	3.10000000e+01	1.00000000e+00	0.00000000e+00	mut
828	2.96875000e+00	T47D	etop	Endomitosis	6.46313364e-01	       NaN	3.20000000e+01	1.00000000e+00	0.00000000e+00	mut
829	2.96875000e+00	T47D	etop	Endomitosis	6.60138249e-01	       NaN	3.30000000e+01	1.00000000e+00	0.00000000e+00	mut
830	2.95833333e+00	T47D	etop	Apoptosis	1.62788018e+00	       NaN	3.40000000e+01	1.00000000e+00	0.00000000e+00	mut
831	2.96875000e+00	T47D	etop	Not complete	       NaN	       NaN	3.50000000e+01	1.00000000e+00	0.00000000e+00	mut
832	2.96875000e+00	T47D	etop	Not complete	2.33294931e+00	       NaN	3.60000000e+01	1.00000000e+00	0.00000000e+00	mut
833	2.96875000e+00	T47D	etop	Not complete	1.56566820e+00	       NaN	3.70000000e+01	1.00000000e+00	0.00000000e+00	mut
834	2.96875000e+00	T47D	etop	Not complete	1.59331797e+00	       NaN	3.80000000e+01	1.00000000e+00	0.00000000e+00	mut
835	2.23958333e+00	T47D	etop	Apoptosis	       NaN	       NaN	3.90000000e+01	1.00000000e+00	0.00000000e+00	mut
836	0.00000000e+00	T47D	etop	Division	       NaN	       NaN	4.00000000e+01	1.00000000e+00	0.00000000e+00	mut
837	2.95833333e+00	T47D	etop	Not complete	       NaN	       NaN	4.00000000e+01	2.00000000e+00	1.00000000e+00	mut
838	2.95833333e+00	T47D	etop	Not complete	       NaN	       NaN	4.00000000e+01	3.00000000e+00	1.00000000e+00	mut
839	1.09375000e+00	T47D	etop	Apoptosis	       NaN	       NaN	4.10000000e+01	1.00000000e+00	0.00000000e+00	mut
840	2.96875000e+00	T47D	etop	Not complete	2.13940092e+00	       NaN	4.20000000e+01	1.00000000e+00	0.00000000e+00	mut
841	2.96875000e+00	T47D	etop	Not complete	2.32603687e+00	       NaN	4.30000000e+01	1.00000000e+00	0.00000000e+00	mut
842	2.43750000e+00	T47D	etop	Apoptosis	1.15495392e+00	       NaN	4.40000000e+01	1.00000000e+00	0.00000000e+00	mut
843	2.96875000e+00	T47D	etop	Endomitosis	       NaN	       NaN	4.50000000e+01	1.00000000e+00	0.00000000e+00	mut
844	2.96875000e+00	T47D	etop	Not complete	1.07142857e-01	       NaN	4.60000000e+01	1.00000000e+00	0.00000000e+00	mut
845	1.03125000e+00	T47D	etop	Apoptosis	4.02304147e-01	       NaN	4.70000000e+01	1.00000000e+00	0.00000000e+00	mut
846	2.96875000e+00	T47D	etop	Not complete	1.70391705e+00	       NaN	4.80000000e+01	1.00000000e+00	0.00000000e+00	mut
847	2.73958333e+00	T47D	etop	Apoptosis	1.53110599e+00	       NaN	4.90000000e+01	1.00000000e+00	0.00000000e+00	mut
848	8.22916667e-01	T47D	etop	Apoptosis	       NaN	       NaN	5.00000000e+01	1.00000000e+00	0.00000000e+00	mut
849	1.65625000e+00	T47D	etop	Apoptosis	1.36175115e+00	       NaN	5.10000000e+01	1.00000000e+00	0.00000000e+00	mut
850	2.96875000e+00	T47D	etop	Not complete	1.64170507e+00	       NaN	5.20000000e+01	1.00000000e+00	0.00000000e+00	mut
851	2.03125000e+00	T47D	etop	Apoptosis	3.31221198e-01	       NaN	5.30000000e+01	1.00000000e+00	0.00000000e+00	mut
